tweet_link,created_at,text,retweet_count,reply_count,like_count,quote_count,impression_count,mentions,hashtags
https://twitter.com/SahleWorkZewde/status/706764650558398464,2016-03-07T08:53:18.000Z,RT @inaxusein: US Ambassador @BobGodec opens @KENYA @modelun @UN HQ #Nairobi @UnonDg @unicnairobi @usa @StateDept @kanhema https://t.co/z6J…,1,0,0,0,0,"inaxusein,BobGodec,kenya,modelun,UN",Nairobi
https://twitter.com/SahleWorkZewde/status/706693516282499072,2016-03-07T04:10:38.000Z,"RT @DaO_GEWE: ""Together we can break records &amp; win the race to zero maternal deaths before 2030"" First Lady @UNFPAKen @unwomenafrica @sidch…",5,0,0,0,0,"UNFPAKen,unwomenafrica",
https://twitter.com/SahleWorkZewde/status/706693192171843585,2016-03-07T04:09:21.000Z,"RT @BeyondZeroKenya: ""Every single runner here is a champion"" @FirstLadyKenya https://t.co/AAjZTREfEG",22,0,0,0,0,"BeyondZeroKenya,FirstLadyKenya",
https://twitter.com/SahleWorkZewde/status/706011963495751681,2016-03-05T07:02:23.000Z,"RT @UN_Spokesperson: In Nouakchott, Ban Ki-moon praises Mauritania’s national policy to #EndFGM &amp; similar efforts across the region. https:…",23,0,0,0,0,UN_Spokesperson,EndFGM
https://twitter.com/SahleWorkZewde/status/706011804300922880,2016-03-05T07:01:45.000Z,RT @UNEP: Occasional heatwaves could become annual events by 2075 across almost 2/3 of the planet: https://t.co/Jej4AwTCXp https://t.co/s3f…,73,0,0,0,0,UNEP,
https://twitter.com/SahleWorkZewde/status/705867665034907648,2016-03-04T21:29:00.000Z,"RT @DaO_GEWE: ""Our work for gender equality is a race against time"" @UnonDg #IWD2016 cc @UNFPAKen @unwomenafrica https://t.co/GAsWPTa8gp",12,0,0,0,0,,
https://twitter.com/SahleWorkZewde/status/705867384737943552,2016-03-04T21:27:53.000Z,RT @unvisitorsnbi: Planet 50-50 by 2030: Step it up for #gender equality. #UNON staff run to support #IWD2016 #BeyondZero @UnonDg https://t…,6,0,0,0,0,unvisitorsnbi,"gender,UNON,IWD2016,BeyondZero"
https://twitter.com/SahleWorkZewde/status/705423048938278912,2016-03-03T16:02:15.000Z,RT @paulakahumbu: On #WorldWildlifeDay My take on how CORRUPTION threatens war on crime https://t.co/nBBZoqzfDU @wildlifedirect @kwskenya @…,41,0,0,0,0,"paulakahumbu,wildlifedirect,kwskenya",WorldWildlifeDay
https://twitter.com/SahleWorkZewde/status/705287511371849728,2016-03-03T07:03:40.000Z,RT @UN_Women: When women leaders support each other: @phumzileunwomen lauds Liberia's President Sirleaf w/ @Oxfam @Winnie_Byanyima https://…,112,0,0,0,0,UN_Women,
https://twitter.com/SahleWorkZewde/status/705113987483049984,2016-03-02T19:34:09.000Z,RT @ibrahimthiaw: 2morrow is #WWD2016. What action r u planning to take? The future of wildlife is #InOurHands https://t.co/InufU6dfJ5 http…,42,0,0,0,0,ibrahimthiaw,"WWD2016,InOurHands"
https://twitter.com/SahleWorkZewde/status/705026440861974528,2016-03-02T13:46:16.000Z,"Congrats SG EAC @rsezibera for job so well done, praised by Leaders for his dedicated service to the Community.",0,0,0,0,0,rsezibera,
https://twitter.com/SahleWorkZewde/status/705011504198914048,2016-03-02T12:46:55.000Z,"Former Pres Mkapa facilitator Burundi talks under leadership Pres Museveni, need to move fast expressed.",0,0,0,0,0,,
https://twitter.com/SahleWorkZewde/status/705010396688687105,2016-03-02T12:42:31.000Z,"At East African Community Summit in Arusha. Sth Sudan 6th mber EAC, Tanzania continues as chair for 1yr, new SG Liberat Mpfumukeko Burundi.",1,0,1,0,0,,
https://twitter.com/SahleWorkZewde/status/704723951319175168,2016-03-01T17:44:17.000Z,"RT @UN_Spokesperson: Jan Eliasson, Deputy #UNSG, addresses @WorldBank forum on Fragility, Conflict and Violence. Full remarks: https://t.co…",19,0,0,0,0,"UN_Spokesperson,WorldBank",UNSG
https://twitter.com/SahleWorkZewde/status/704706404859449345,2016-03-01T16:34:34.000Z,We indeed have to ' stand up and stand together' on this International Zero Discrimination Day.,1,0,1,0,0,,
