tweet_link,created_at,text,retweet_count,reply_count,like_count,quote_count,impression_count,mentions,hashtags
https://twitter.com/yilkal_kefale/status/1524967144202674191,2022-05-13T04:17:54.000Z,https://t.co/OfPabLWlkv,1,0,4,0,0,,
https://twitter.com/yilkal_kefale/status/1524467886181556226,2022-05-11T19:14:01.000Z,https://t.co/xgdZJCDVFx,0,1,2,0,0,,
https://twitter.com/yilkal_kefale/status/1524467568291065856,2022-05-11T19:12:46.000Z,https://t.co/zqNQTMSHoT,0,0,2,0,0,,
https://twitter.com/yilkal_kefale/status/1502602753029414914,2022-03-12T11:09:47.000Z,https://t.co/s6ugoI0R4O,0,1,2,0,0,,
https://twitter.com/yilkal_kefale/status/1495512267911221251,2022-02-20T21:34:44.000Z,Congratulations to the people of Ethiopia. Congratulations PM @AbiyAhmedAli and all leaders and people of Nile basin countries. https://t.co/kuKPAEhHdg,0,7,13,0,0,AbiyAhmedAli,
https://twitter.com/yilkal_kefale/status/1454345467219873796,2021-10-30T07:12:34.000Z,"የአዲስ አበባ ከተማ አስተዳደር በባህርዳር ከተማ ዘንዘልማ ቀበሌ ለሚገኙ ተፈናቃዮች ድጋፍ አድርገውልናል።

ክብርት ከንቲባ @AdanechAbiebie በኔና በ አማራ ህዝብ ከልብ እናመሰግናለን። https://t.co/3YwE9KvVhk",3,4,12,0,0,AdanechAbiebie,
https://twitter.com/yilkal_kefale/status/1452921355217915905,2021-10-26T08:53:39.000Z,"ልጆቻችን ስልጠናቸውን ጨርሰው ዛሬ ተመርቀዋል። 

ድሉ በ እጃችን ነው። https://t.co/Oh3SiEYpkA",5,2,21,2,0,,
https://twitter.com/yilkal_kefale/status/1451527072174776323,2021-10-22T12:33:16.000Z,"እንደሚያስፈልጊቸው ተነጋግረናል።
ድል ለ ጭቁኑ አማራ ህዝብ",0,0,4,0,0,,
https://twitter.com/yilkal_kefale/status/1451527069729497120,2021-10-22T12:33:16.000Z,"ዛሬ ከከሜሪካ አምባሳደር ጊታ ፓሲ ጋር በወቅታዊ ጉዳዮች ላይ ውይይት አድርገን ነበር።
በውይይታችንም  አሸባሪው መራሪው ትህነግ በክላላችን እያደረሰ ያለውን ሰብዓዊና ቁሳዊ ውድመት ተገንዝበዋል።
በሽብር ቡድኑ ለተፈናቀሉትም ወገኖችም ድጋፍ https://t.co/FKuZqRYzIO",0,1,8,0,0,,
https://twitter.com/yilkal_kefale/status/1451178956174999559,2021-10-21T13:29:59.000Z,"አምሐራ እና አፋር ላይ ወረራ ተፈፅሞ የምትጰና ሀገር አትኖርም እና መላው የ አምሐራ ህዝብ እንዲሁም ሀገር ወዳድ ኢትዮጵያዊ ሀገሩን ከጥፋት ሀይል ይታደግ ዘንግ በተቻለው ሁሉ ለሀገሩ ዘብ እንዲቆም ጥሪየን አስተላልፋለው። 
@AbiyAhmedAli https://t.co/EFtdwJMjGC",2,3,10,0,0,AbiyAhmedAli,
https://twitter.com/yilkal_kefale/status/1449783331780972547,2021-10-17T17:04:16.000Z,"ለ 1,496ኛው የነብዩ መሐመድ  የልደት በዓል የመላው የእስልምና እምነት ተከታዮችና ወዳጆቼ እንኳን አደረሳችሁ። https://t.co/LW8obMHhQ7",0,0,4,0,0,,
https://twitter.com/yilkal_kefale/status/1449719857856012294,2021-10-17T12:52:03.000Z,"ወንድ ይሰራል እንጂ አይፎክርም 
ሁላችንም በተቻለን ነገር ላይ እንስራ ። ጉልበት ያለው በጉልበቱ ፣ ገንዘብ ያለው በገንዘብ፣ እውቀት ያለው በ እውቀቱ እራሱን እና ሀገሩን ያገልግል። 

አጣት መቀሳሰር ለማንም አይበጂም። https://t.co/4kAZ370eXJ",2,4,9,0,0,,
https://twitter.com/yilkal_kefale/status/1448544728132300810,2021-10-14T07:02:30.000Z,"በሻሸመኔ የቦለቄ ክላስተርን ጎብኝተናል እጂግ ደስ የሚል ስራ ነው።

ለህዝባችን ደህንነትም እየሰራን ነው። 
ከአሸባሪው ህወሃት ጋር ሁነው የሚሰሩት ስራ ሁሉም በቅርብ መስመር ይይዛል።
 
ከተባበርን የማንሻገረው ነገር አይኖርም።
@AbiyAhmedAli https://t.co/MVqOB41Ezd",1,2,5,0,0,AbiyAhmedAli,
https://twitter.com/yilkal_kefale/status/1448356516231319562,2021-10-13T18:34:37.000Z,"የተቻለንን ሁሉ በመስራት እራሳችን እንችላለን።
ሁሉም መልካም ይሆናል
@AbiyAhmedAli https://t.co/kQWANIdF3y",1,6,5,0,0,AbiyAhmedAli,
https://twitter.com/yilkal_kefale/status/1447663348368216065,2021-10-11T20:40:13.000Z,Happy Ethiopian National Flag Day #Ethiopia https://t.co/x1aUolIkDn,0,0,1,0,0,,Ethiopia
https://twitter.com/yilkal_kefale/status/1447539323822292992,2021-10-11T12:27:23.000Z,"በ ቻይና ኮንስትራክሽን ኮምዩኒኬሽን ካምፓኒ በ ባህርዳር ከተማ አስተዳደር በዓባይ ወንዝ ላይ እየተገነባ የሚገኘው ተለዋጭ ድልድይ በአጭር ጊዜ ውስጥ ተጠናቆ አገልግሎት እንዲሰጥ በልዩ ትኩረት እንሰራለን።
#Ethiopia 
#bahirdar https://t.co/qHJCRa6mCc",1,0,5,0,0,,"Ethiopia,bahirdar"
https://twitter.com/yilkal_kefale/status/1446450231726444557,2021-10-08T12:19:43.000Z,https://t.co/tExM8sxtsp,0,1,2,0,0,,
https://twitter.com/yilkal_kefale/status/1446210616532905985,2021-10-07T20:27:34.000Z,"Russia, China &amp; India; Thank you for always thinking about us and for all the efforts you put to make Ethiopia strong and Independent. #ReformUNSC #HandsOffEthiopia @jmsroscoe @MattJacksonUK @AmbassadorAllen @POTUS @SecBlinken @USUN @UKinEthiopia",0,0,1,0,0,"jmsroscoe,MattJacksonUK,AmbassadorAllen,POTUS,SecBlinken,USUN,UKinEthiopia","ReformUNSC,HandsOffEthiopia"
https://twitter.com/yilkal_kefale/status/1446000723964084225,2021-10-07T06:33:32.000Z,"RT @SuleimanAbdell7: ይችን ቪዲዮ Quote tweet &amp; Retweet አድርጓት !

Who is the terrorist TPLF?
👇
https://t.co/1DqufrAcvt
@SecBlinken 
@UN @antoniog…",6514,0,0,0,0,"SuleimanAbdell7,SecBlinken,UN",
https://twitter.com/yilkal_kefale/status/1445465745177997318,2021-10-05T19:07:43.000Z,"RT @fanatelevision: Ambassador of #Russia, Evgeny Terekhin  congratulate #Ethiopians over new government https://t.co/4Ibl2RAJjC https://t.…",183,0,0,0,0,fanatelevision,"Russia,Ethiopians"
https://twitter.com/yilkal_kefale/status/1445345756018315266,2021-10-05T11:10:56.000Z,RT @ymahmoudali: Cérémonie d’investiture du PM Abiy Ahmed Ali a Addis Abeba a Meskel square . Le Pdt Guelleh y a pris part et a prononcé un…,57,0,0,0,0,ymahmoudali,
https://twitter.com/yilkal_kefale/status/1445345737433354242,2021-10-05T11:10:51.000Z,RT @AMMAONLINE2: ለዩጋንዳው ፕሬዝዳንት ዩዌሪ ሙሴቨኒ አሸኛኘት ተደረገላቸው። https://t.co/B0vbmrkVHM via @@AMMAONLINE2,13,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1445026296942284800,2021-10-04T14:01:31.000Z,"@EthioInDjibouti @BerhanuTsegaye @ymahmoudali @iyoba4u @sanusi90064 Thank you Mister President
Thank you for being with Ethiopia",0,0,1,0,0,"EthioInDjibouti,BerhanuTsegaye,ymahmoudali,iyoba4u,sanusi90064",
https://twitter.com/yilkal_kefale/status/1445026165425676290,2021-10-04T14:00:59.000Z,"@fanatelevision Thank you Mister President
Thank you for being with Ethiopia",0,0,0,0,0,fanatelevision,
https://twitter.com/yilkal_kefale/status/1445026005731663872,2021-10-04T14:00:21.000Z,"@M_Farmaajo @AbiyAhmedAli Thank you Mister President
Thank you for being with Ethiopia",0,0,0,0,0,"M_Farmaajo,AbiyAhmedAli",
https://twitter.com/yilkal_kefale/status/1445025779902033920,2021-10-04T13:59:27.000Z,RT @M_Farmaajo: Glad to join PM @AbiyAhmedAli &amp; the people of #Ethiopia on this historic inauguration to congratulate the PM &amp; wish the gov…,3780,0,0,0,0,"M_Farmaajo,AbiyAhmedAli",Ethiopia
https://twitter.com/yilkal_kefale/status/1445004934827675656,2021-10-04T12:36:38.000Z,https://t.co/Fvc8bodNBa,1,0,2,0,0,,
https://twitter.com/yilkal_kefale/status/1444953175916793856,2021-10-04T09:10:57.000Z,"Congratulations to our Prime Minister @AbiyAhmedAli ! Your leadership began at a critical time &amp; the amount of transformation in our nation since has been unheard of. I wish you great success &amp; may this day mark a renewed strength, love, &amp; propelling for our nation, Ethiopia! https://t.co/3NCaB8Yy9A",1,0,3,0,0,AbiyAhmedAli,
https://twitter.com/yilkal_kefale/status/1444953067443609600,2021-10-04T09:10:31.000Z,"RT @AMMAONLINE2: የኢፌዲሪ የፌዴሬሽን ምክር ቤት አፈ-ጉባዔ አቶ አገኘሁ ተሻገር ለምክር ቤቱ ያስተላለፉት መልዕክት፡፡
 https://t.co/HZ3SxH4zgq via @@AMMAONLINE2",16,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1444924303225524224,2021-10-04T07:16:13.000Z,"ወንድሜ እንኳን ደስ አለህ መልካም የስራ ዘመን ይሁንልህ።
@AgegnehuT https://t.co/en2UIslbke",1,0,4,0,0,AgegnehuT,
https://twitter.com/yilkal_kefale/status/1444754878539120640,2021-10-03T20:02:59.000Z,"RT @AMMAONLINE2: ❝የአዲሱ መንግሥት ቁልፍ ጉዳይ በአማራ ክልል የተወረሩ አካባቢዎችንና ወገኖቻችን ከጠላት ነፃ ማድረግ ነው❞ ርእሰ መሥተዳድር ዶክተር ይልቃል ከፋለ
 https://t.co/GSYj5h3mlJ via…",59,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1444610985587773444,2021-10-03T10:31:13.000Z,RT @fanatelevision: #Ethiopia: Buhari to Attend Ethiopian PM’s Inauguration     https://t.co/9Ajrj3inkt https://t.co/Gvt0ZDfLK5,96,0,0,0,0,fanatelevision,Ethiopia
https://twitter.com/yilkal_kefale/status/1444335845436280838,2021-10-02T16:17:54.000Z,"The stability of 🇪🇹 is necessary for a stable HOA. Working w/ the elected gov of 🇪🇹 is the only way to achieve such stability. Thus, @EUinEthiopia should stop providing diplomatic coverage for #TPLFTerroristGroup &amp; design policies to constructively collaborate with the 🇪🇹 gov.",1,1,2,0,0,EUinEthiopia,TPLFTerroristGroup
https://twitter.com/yilkal_kefale/status/1444335797512065031,2021-10-02T16:17:43.000Z,"Time for the @EU_Commission @Europarl_EN @EUinEthiopia to adopt a more independent tack in regard to their own security &amp; on key foreign policy issues especially #Ethiopia, #GERD, rather than always allowing America to take the lead. https://t.co/9ckWQHIdVC #HandsoffEthiopia",1,0,1,0,0,"EU_Commission,Europarl_EN,EUinEthiopia","Ethiopia,GERD,HandsoffEthiopia"
https://twitter.com/yilkal_kefale/status/1444335737634234371,2021-10-02T16:17:28.000Z,"Group of Ethiopians, their friends, and families as well as many citizens of European countries, call to governments of #Belgium, #Czechrepublic, #France, #Germany, #Ireland, #Italy, #Norway, #Spain, #Sweden, #Switzerland, #Netherlands &amp; #UnitedKingdom https://t.co/9ckWQHIdVC",0,0,1,0,0,,"Belgium,Czechrepublic,France,Germany,Ireland,Italy,Norway,Spain,Sweden,Switzerland,Netherlands,UnitedKingdom"
https://twitter.com/yilkal_kefale/status/1444333319282434053,2021-10-02T16:07:52.000Z,🇪🇹n government repeatedly made it clear to the world that unless international organization employees refrain from meddling in the internal affairs of the country it will take the necessary measures as per the law. Here it is!!! #HandsoffEthiopia #EthiopiaPrevails @nytimes,0,0,1,0,0,nytimes,"HandsoffEthiopia,EthiopiaPrevails"
https://twitter.com/yilkal_kefale/status/1444332955015516169,2021-10-02T16:06:25.000Z,RT @AMMAONLINE2: የአማራ ብሔራዊ ክልላዊ መንግሥት ለኦሮሞ ሕዝብ ለኢሬቻ በዓል የእንኳን አደረሳችሁ መልዕክት አስተላለፈ። https://t.co/mhvgHSMfhM via @@AMMAONLINE2,29,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1444332838313209861,2021-10-02T16:05:57.000Z,"በአማራ ላይ የተጋረጠውን የህልውና አደጋ ለመመከት የተጀመሩ ሁሉ አቀፍ ተግባራት ተጠናክረው ይቀጥላሉ። 
@AbiyAhmedAli https://t.co/Oe0cbBhHFX",0,0,0,0,0,AbiyAhmedAli,
https://twitter.com/yilkal_kefale/status/1444291900387774467,2021-10-02T13:23:17.000Z,"በ አሸባሪው ትህነግ ወረራ ምክንያት  ከዋግኸምራ ተፈናቅለው ባህርዳር ዘንዘልማ ቀበሌ የመጠለያ ጣቢያ የሚገኙ ተፈናቃዮችን በማግኘት ተወያይተናል።

በአስቸኳይ  ወደቀያቸው እንዲመለሱ  በትኩረት እንሰራለን
@AbiyAhmedAli https://t.co/0BTkT5X5D2",1,2,2,0,0,AbiyAhmedAli,
https://twitter.com/yilkal_kefale/status/1444284070653988870,2021-10-02T12:52:10.000Z,"የመጀመሪያየን የመስክ ስራ ጉብኝት አድርጌ ነበር።
ግዙፋ የባህርዳር ጄኔራል ፍልክሴብልና ፋውንደሪ ፋብሪካ ከቀላል እስከ ከባድ በርካታ ማሽኖች እያመረተ የሚገኝ ነው።

የግብርና ቴክኖሎጂ ማሽኖች ፣ትራንስፈርመሮች እና ሌሎችንም እያመረተ ይገኛል። https://t.co/olw1IEETax",1,2,3,0,0,,
https://twitter.com/yilkal_kefale/status/1444251170038558720,2021-10-02T10:41:26.000Z,"RT @SuleimanAbdell7: ሁለተኛው መልዕክት 
@UN aid trucks (400+) hav been used to fuel war in Ethiopia. Playing games with #Ethiopia|n lives has to…",8828,0,0,0,0,"SuleimanAbdell7,UN",Ethiopia
https://twitter.com/yilkal_kefale/status/1444251105815302145,2021-10-02T10:41:11.000Z,RT @AMMAONLINE2: “በአዲስ አበባ የተከበረው የዘንድሮው የኢሬቻ በዓል ካለፉት አመታት አንፃር በደማቅ ስነ-ስርአት ተከናውኗል” ወይዘሮ አዳነች አቤቤ https://t.co/v0bltlDQsa via @@AMMAONLIN…,14,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1444237619731341315,2021-10-02T09:47:35.000Z,መልካም የስራ ዘመን ወንድም https://t.co/5ndNOQMvv8,0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1444207563973742593,2021-10-02T07:48:09.000Z,RT @dejene_2011: #RT: The @USAGov is known in planning &amp; executing regime change when leaders aren’t their puppets. All the ongoing US atte…,7948,0,0,0,0,"dejene_2011,USAGov",RT
https://twitter.com/yilkal_kefale/status/1444207522823516164,2021-10-02T07:48:00.000Z,"RT @dejene_2011: THREE BASIC FACTS
1 #Ethiopia has the diplomatic right to expel expats found MEDDLING
2 The IC has to respect #🇪🇹's #sover…",5606,0,0,0,0,dejene_2011,Ethiopia
https://twitter.com/yilkal_kefale/status/1444030427388387328,2021-10-01T20:04:17.000Z,"The TPLF warlords, in a recent press conference held in Mekelle, have declared their resolve to continue fighting unashamedly calling on the people of Tigray to continue paying sacrifices for their pointless war &amp; mocking efforts for peacemaking. https://t.co/uoCgo6w78Q",0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1444030309217996805,2021-10-01T20:03:49.000Z,"RT @AdanechAbiebie: ዛሬ የኢሬቻ የሰላም ፎረም አካሂደናል። 
ኢሬቻ የፍቅርና የሰላም በዓል ነው፤ ወንድማማችነትን፣ ሕብረብሔራዊነትን በማጠናከርም ቁልፍ ሚና አለው። በአ/አ የሚከበረው የሆራ ፊንፊኔ በዓል ለከተ…",100,0,0,0,0,AdanechAbiebie,
https://twitter.com/yilkal_kefale/status/1444028211134963715,2021-10-01T19:55:28.000Z,"RT @GissaAbba: 🇪🇹Ethiopia justifies expulsion of 7 @UN staffs 1.diverted humanitarian assistance to #TPLF
2.violated security arrangements…",1094,0,0,0,0,UN,TPLF
https://twitter.com/yilkal_kefale/status/1444027539199037441,2021-10-01T19:52:48.000Z,"#Baga_Ayaana_irreecha_Naga_Gessani  
Oromo Thanksgiving 2014
Happy irreecha festival
@AbiyAhmedAli 
@AdanechAbiebie 
@TakeleUma 
@ShimelisAbdisa 
@BerhanuTsegaye",0,0,0,0,0,"AbiyAhmedAli,AdanechAbiebie,TakeleUma,ShimelisAbdisa,BerhanuTsegaye",Baga_Ayaana_irreecha_Naga_Gessani
https://twitter.com/yilkal_kefale/status/1443985390898196481,2021-10-01T17:05:19.000Z,🇪🇹 is a sovereign country and its government needs the goodwill of no country  or international organization to  protect the sovereignty  and territorial integrity of the country #HandsoffEthiopia #EthiopiaPrevails @SecBlinken @StateDept @BBC…,1,0,2,0,0,"SecBlinken,StateDept,BBC","HandsoffEthiopia,EthiopiaPrevails"
https://twitter.com/yilkal_kefale/status/1443984868082339840,2021-10-01T17:03:15.000Z,"Was this shocking to @antonioguterres two years ago!? was there an international outcry that could match to the current one on Ethiopia? 
@UNEthiopia @USAID @unicefchief @RussiaUN @BBCAfrica @Chinamission2un @AUC_MoussaFaki @EUtoAU #EthiopiaPrevails #HandsoffEthiopia https://t.co/Vjg8seGLpi",0,0,0,0,0,"antonioguterres,UNEthiopia,USAID,unicefchief,RussiaUN,BBCAfrica,Chinamission2un,AUC_MoussaFaki,EUtoAU","EthiopiaPrevails,HandsoffEthiopia"
https://twitter.com/yilkal_kefale/status/1443984695230963722,2021-10-01T17:02:33.000Z,RT @GissaAbba: .@mfaethiopia Press Release  01 October 2021. https://t.co/fG0MxuH1Uv,811,0,0,0,0,mfaethiopia,
https://twitter.com/yilkal_kefale/status/1443984448366780417,2021-10-01T17:01:35.000Z,RT @fanatelevision: #Ethiopia: #Irrecha is a festival of resilience and transformation towards brighter future: PM Abiy https://t.co/lJv7kl…,49,0,0,0,0,fanatelevision,"Ethiopia,Irrecha"
https://twitter.com/yilkal_kefale/status/1443965253642067988,2021-10-01T15:45:18.000Z,RT @AbiyAhmedAli: https://t.co/zJN7jpBEeI,2477,0,0,0,0,AbiyAhmedAli,
https://twitter.com/yilkal_kefale/status/1443874790293622801,2021-10-01T09:45:50.000Z,RT @TakeleUma: በዛሬው ዕለት ህዝባችሁን ለማገልገል ሃላፊነት የተረከባችሁ የክልል እርዕሰ መስተዳደሮቻችን መልካም የስራ እና የስኬት ዘመን እንዲሆንላችሁ እመኛለው። https://t.co/rdPVE92fDD,212,0,0,0,0,TakeleUma,
https://twitter.com/yilkal_kefale/status/1443874722098434058,2021-10-01T09:45:34.000Z,"A better democracy is a democracy where women do not only have a right to vote but to be elected, that's is what Prosperity changed into reality, equal cabinet#ResilientlyOnWards #EthiopiaPrevails @BBC @WhiteHouse @guardian @RT_com @AUC_MoussaFaki 
@CNN",0,0,0,0,0,"BBC,WhiteHouse,guardian,RT_com,AUC_MoussaFaki,CNN",EthiopiaPrevails
https://twitter.com/yilkal_kefale/status/1443874509086511145,2021-10-01T09:44:43.000Z,"RT @Zemedeneh: World's Top 100 Airlines, 2021, as voted by 13.4 million people via @skytrax_uk:

&gt; Ethiopian Airlines 37th in the world. Ou…",228,0,0,0,0,"Zemedeneh,skytrax_uk",
https://twitter.com/yilkal_kefale/status/1443874482708533261,2021-10-01T09:44:37.000Z,https://t.co/Vnrr6xwzGO,0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443874358464860169,2021-10-01T09:44:07.000Z,@HermelaTV ተባረኪ ውድ እህቴ ልክ ለኩን ንገሪልኝ,0,0,0,0,0,HermelaTV,
https://twitter.com/yilkal_kefale/status/1443874225027272735,2021-10-01T09:43:35.000Z,RT @HermelaTV: Humanitarian? UN aid trucks (400+) have been suspected of being used to fuel war in Ethiopia. Unaccounted for 2 months - dur…,2368,0,0,0,0,HermelaTV,
https://twitter.com/yilkal_kefale/status/1443618003623497728,2021-09-30T16:45:27.000Z,RT @lia_tadesse: በትላንትናው እና በዛሬው እለት የከተማ አስተዳደር እንዲሁም የክልል ምክር ቤት መንግስት ምስረታ ባካሄዱት የድሬዳዋ ከተማ አስተዳደር ፣ የአማራ፣ የጋምቤላ፣ የሲዳማ  እና የአፋር ክልል መንግስታ…,60,0,0,0,0,lia_tadesse,
https://twitter.com/yilkal_kefale/status/1443604775573114887,2021-09-30T15:52:54.000Z,https://t.co/X7eGgfFEvg,0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443604546014564354,2021-09-30T15:51:59.000Z,https://t.co/SeQsYDP42R,0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443604485956423686,2021-09-30T15:51:44.000Z,https://t.co/zVe78qHmZE,0,1,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443603820412641280,2021-09-30T15:49:06.000Z,https://t.co/4OzeBOfPnS,0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443602624499101697,2021-09-30T15:44:21.000Z,መልካም የስራ ዘመን ይሁንልህ https://t.co/Jg6KuKPunV,0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443601662690615298,2021-09-30T15:40:31.000Z,RT @AbiyAhmedAli: https://t.co/sUe55IlfOi,2714,0,0,0,0,AbiyAhmedAli,
https://twitter.com/yilkal_kefale/status/1443591296203911181,2021-09-30T14:59:20.000Z,"RT @AMMAONLINE2: ዶክተር ይልቃል ከፋለ የአማራ ክልል ርእሰ መሥተዳድር ሆነው መመረጣቸው እና ሌሎች ዜናዎችን አካተናል፡፡ 
https://t.co/2f0Na8yKgX via @YouTube",12,0,0,0,0,YouTube,
https://twitter.com/yilkal_kefale/status/1443590055063265292,2021-09-30T14:54:24.000Z,"ዛሬ የተመሰረተው የአማራ ክልል መንግስት  ቅድሚያ ትኩረቱ በክልሉ እየተካሄደ ያለውን ውጊያ እጂግ በአጠረ ጊዜ በድል ማጠናቀቅ እና ሰላም ማስፈን ነው።
@AbiyAhmedAli",0,0,0,0,0,AbiyAhmedAli,
https://twitter.com/yilkal_kefale/status/1443589126746374147,2021-09-30T14:50:43.000Z,"የአማራ ህዝብ በተወረረበት፣በተፈናቀለበት፣በተራበበት፣እየተገደለ ባበት  በዚ ክፉ ጊዜ መሾሜ ቢያሳዝነኝም ህዝቤን ነፃ ለማውጣት ጠንክሬ እሰራለው።
ወራሪውን፣ ዘራፊውን ብዱን አከርካሪውን ለመስበር እሰራለው። 
ድል ለ ጭቁኑ አማራ ህዝብ።",0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443584002749714441,2021-09-30T14:30:21.000Z,"በፀና አንድነት ሁላችንም የተጣለብንን ኃላፊነት ተደምረን የኢትዮጵያን ትንሳኤ  እውን እናደርጋለን 
@AbiyAhmedAli",0,0,0,0,0,AbiyAhmedAli,
https://twitter.com/yilkal_kefale/status/1443583225545199631,2021-09-30T14:27:16.000Z,https://t.co/vPlifWmdtM,0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443583127905968141,2021-09-30T14:26:52.000Z,RT @AMMAONLINE2: ❝በክልሉ የተሰጠኝን ከባድ ኀላፊነት እንድወጣ ከጎኔ ሆናችሁ ላገዛችሁኝ ሳጠፋ ለነቀፋችሁኝ ሁሉ ምስጋናየን አቀርባለሁ❞ የቀድሞው የአማራ ክልል ርእሰ መሥተዳድር አገኘሁ ተሻገር https://t.c…,36,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443581734545596425,2021-09-30T14:21:20.000Z,https://t.co/oxcsk1a0R2,0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443581698172538893,2021-09-30T14:21:11.000Z,RT @fanatelevision: #Ethiopia: Amhara Regional State Reorganizes Executive Organs https://t.co/iXF4HqHduH https://t.co/jisNgVYMZ8,14,0,0,0,0,fanatelevision,Ethiopia
https://twitter.com/yilkal_kefale/status/1443581656414109696,2021-09-30T14:21:01.000Z,https://t.co/kLf5CR6M3q,0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443581590790017044,2021-09-30T14:20:46.000Z,https://t.co/fWQHiqNcz8,0,0,0,0,0,,
https://twitter.com/yilkal_kefale/status/1443581532648534026,2021-09-30T14:20:32.000Z,RT @fanatelevision: #Ethiopia: Amhara State Council Elects Yilkal Kefale President of the Region https://t.co/ntT1YVQWe4 https://t.co/j6U0r…,30,0,0,0,0,fanatelevision,Ethiopia
